"business_id","date","ViolationTypeID","risk_category","description"
57579,"20140512",103129,"Moderate Risk","Insufficient hot water or running water"
57579,"20140512",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
57579,"20140512",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
57579,"20141007",103123,"Moderate Risk","Food in poor condition"
57579,"20141007",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
57579,"20141007",103131,"Moderate Risk","Moderate risk vermin infestation"
57579,"20141007",103142,"Low Risk","Unclean nonfood contact surfaces"
57579,"20141007",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
57579,"20141007",103133,"Moderate Risk","Foods not protected from contamination"
57579,"20141007",103150,"Low Risk","Improper or defective plumbing"
57579,"20141007",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57579,"20141007",103145,"Low Risk","Improper storage of equipment utensils or linens"
57579,"20130717",103129,"Moderate Risk","Insufficient hot water or running water"
57579,"20130717",103157,"Low Risk","Food safety certificate or food handler card not available"
57579,"20130717",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
57579,"20130717",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
57581,"20140225",103102,"High Risk","Unclean hands or improper use of gloves"
57584,"20140409",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
57584,"20140409",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57584,"20140409",103120,"Moderate Risk","Moderate risk food holding temperature "
57584,"20130415",103150,"Low Risk","Improper or defective plumbing"
57584,"20130415",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57584,"20130415",103112,"High Risk","No hot water or running water"
57584,"20130415",103109,"High Risk","Unclean or unsanitary food contact surfaces"
57584,"20130415",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
57584,"20130415",103131,"Moderate Risk","Moderate risk vermin infestation"
57584,"20130415",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
57584,"20130415",103142,"Low Risk","Unclean nonfood contact surfaces"
57584,"20130415",103147,"Low Risk","Inadequate ventilation or lighting"
57601,"20150429",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
57623,"20160325",103109,"High Risk","Unclean or unsanitary food contact surfaces"
57623,"20160325",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
57623,"20140226",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57623,"20140226",103103,"High Risk","High risk food holding temperature "
57623,"20141021",103109,"High Risk","Unclean or unsanitary food contact surfaces"
57623,"20141021",103156,"Low Risk","Permit license or inspection report not posted"
57623,"20141021",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
57623,"20141021",103103,"High Risk","High risk food holding temperature "
57628,"20140416",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57628,"20140416",103139,"Low Risk","Improper food storage"
57628,"20150108",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
57628,"20130515",103120,"Moderate Risk","Moderate risk food holding temperature "
57628,"20130919",103102,"High Risk","Unclean hands or improper use of gloves"
57628,"20130919",103157,"Low Risk","Food safety certificate or food handler card not available"
57630,"20140612",103120,"Moderate Risk","Moderate risk food holding temperature "
57630,"20140612",103138,"Low Risk","Improper storage use or identification of toxic substances"
57630,"20150203",103131,"Moderate Risk","Moderate risk vermin infestation"
57630,"20150203",103139,"Low Risk","Improper food storage"
57653,"20140303",103157,"Low Risk","Food safety certificate or food handler card not available"
57653,"20140303",103138,"Low Risk","Improper storage use or identification of toxic substances"
57653,"20140303",103148,"Low Risk","No thermometers or uncalibrated thermometers "
57653,"20140303",103156,"Low Risk","Permit license or inspection report not posted"
57653,"20140303",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57653,"20140303",103129,"Moderate Risk","Insufficient hot water or running water"
57653,"20140303",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
57653,"20140303",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57653,"20150306",103147,"Low Risk","Inadequate ventilation or lighting"
57653,"20150306",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57653,"20150306",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57698,"20160303",103109,"High Risk","Unclean or unsanitary food contact surfaces"
57698,"20160303",103114,"High Risk","High risk vermin infestation"
57698,"20160303",103120,"Moderate Risk","Moderate risk food holding temperature "
57698,"20160303",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
57698,"20160303",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
57698,"20140529",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57698,"20140529",103131,"Moderate Risk","Moderate risk vermin infestation"
57698,"20140529",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
57698,"20150225",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57698,"20150225",103133,"Moderate Risk","Foods not protected from contamination"
57698,"20150225",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
57698,"20150225",103139,"Low Risk","Improper food storage"
57698,"20150225",103138,"Low Risk","Improper storage use or identification of toxic substances"
57698,"20150225",103145,"Low Risk","Improper storage of equipment utensils or linens"
57698,"20131009",103131,"Moderate Risk","Moderate risk vermin infestation"
57698,"20131009",103103,"High Risk","High risk food holding temperature "
57698,"20131009",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57751,"20160405",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57751,"20160405",103161,"Low Risk","Low risk vermin infestation"
57751,"20160405",103142,"Low Risk","Unclean nonfood contact surfaces"
57751,"20140307",103133,"Moderate Risk","Foods not protected from contamination"
57751,"20140307",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57751,"20150420",103131,"Moderate Risk","Moderate risk vermin infestation"
57751,"20150420",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
57754,"20150720",103129,"Moderate Risk","Insufficient hot water or running water"
57755,"20160311",103131,"Moderate Risk","Moderate risk vermin infestation"
57755,"20160311",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
57755,"20160311",103133,"Moderate Risk","Foods not protected from contamination"
57755,"20160318",103105,"High Risk","Improper cooling methods"
57755,"20160311",103103,"High Risk","High risk food holding temperature "
57755,"20140313",103157,"Low Risk","Food safety certificate or food handler card not available"
57755,"20140313",103120,"Moderate Risk","Moderate risk food holding temperature "
57774,"20140422",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
57774,"20140422",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
57774,"20150505",103103,"High Risk","High risk food holding temperature "
58573,"20140904",103131,"Moderate Risk","Moderate risk vermin infestation"
58573,"20140904",103143,"Low Risk","Inadequate warewashing facilities or equipment"
58573,"20140904",103156,"Low Risk","Permit license or inspection report not posted"
58573,"20140904",103157,"Low Risk","Food safety certificate or food handler card not available"
58573,"20140904",103120,"Moderate Risk","Moderate risk food holding temperature "
58573,"20130924",103114,"High Risk","High risk vermin infestation"
58573,"20131009",103109,"High Risk","Unclean or unsanitary food contact surfaces"
58573,"20130924",103108,"High Risk","Contaminated or adulterated food"
58573,"20131009",103161,"Low Risk","Low risk vermin infestation"
58573,"20131009",103143,"Low Risk","Inadequate warewashing facilities or equipment"
58573,"20130924",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
58573,"20130924",103120,"Moderate Risk","Moderate risk food holding temperature "
58573,"20130924",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
58573,"20151109",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
58573,"20151109",103156,"Low Risk","Permit license or inspection report not posted"
58574,"20140604",103103,"High Risk","High risk food holding temperature "
58574,"20131202",103129,"Moderate Risk","Insufficient hot water or running water"
58574,"20131202",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
58574,"20150911",103120,"Moderate Risk","Moderate risk food holding temperature "
58574,"20150911",103105,"High Risk","Improper cooling methods"
58574,"20150911",103157,"Low Risk","Food safety certificate or food handler card not available"
58576,"20140417",103120,"Moderate Risk","Moderate risk food holding temperature "
58576,"20130424",103103,"High Risk","High risk food holding temperature "
58576,"20130424",103114,"High Risk","High risk vermin infestation"
58576,"20131022",103161,"Low Risk","Low risk vermin infestation"
58576,"20150615",103133,"Moderate Risk","Foods not protected from contamination"
58576,"20150615",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
58576,"20150615",103161,"Low Risk","Low risk vermin infestation"
58576,"20150615",103132,"Moderate Risk","Improper thawing methods "
58610,"20140227",103120,"Moderate Risk","Moderate risk food holding temperature "
58610,"20140227",103109,"High Risk","Unclean or unsanitary food contact surfaces"
58610,"20140227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
58610,"20141002",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
58610,"20141002",103103,"High Risk","High risk food holding temperature "
58610,"20150227",103133,"Moderate Risk","Foods not protected from contamination"
58610,"20150827",103103,"High Risk","High risk food holding temperature "
58610,"20150827",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
58611,"20140820",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
58611,"20140820",103139,"Low Risk","Improper food storage"
58611,"20140820",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
58611,"20130522",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
58611,"20130522",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
58611,"20130522",103156,"Low Risk","Permit license or inspection report not posted"
58611,"20151207",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
