"business_id","Score","date","type"
23557,100,"20140429","Routine - Unscheduled"
23557,100,"20131030","Routine - Unscheduled"
23557,,"20130417","Non-inspection site visit"
23701,,"20150623","Reinspection/Followup"
23701,,"20150616","Reinspection/Followup"
23701,80,"20150602","Routine - Unscheduled"
23701,,"20140515","Reinspection/Followup"
23701,73,"20140514","Routine - Unscheduled"
23701,,"20140122","Non-inspection site visit"
23701,,"20131001","Reinspection/Followup"
23701,61,"20130917","Routine - Unscheduled"
23702,,"20150105","Reinspection/Followup"
23702,,"20141120","Reinspection/Followup"
23702,77,"20141119","Routine - Unscheduled"
23702,94,"20140124","Routine - Unscheduled"
23702,92,"20130806","Routine - Unscheduled"
23704,96,"20160328","Routine - Unscheduled"
23704,,"20150317","Reinspection/Followup"
23704,87,"20150304","Routine - Unscheduled"
23704,98,"20140722","Routine - Unscheduled"
23865,94,"20151019","Routine - Unscheduled"
23865,96,"20140904","Routine - Unscheduled"
23865,98,"20140123","Routine - Unscheduled"
23865,,"20130712","Reinspection/Followup"
23865,94,"20130606","Routine - Unscheduled"
24023,96,"20150128","Routine - Unscheduled"
24023,93,"20140207","Routine - Unscheduled"
24023,,"20130906","Non-inspection site visit"
24023,,"20130828","Non-inspection site visit"
24023,,"20130822","Non-inspection site visit"
24023,89,"20130813","Routine - Unscheduled"
24024,94,"20150128","Routine - Unscheduled"
24024,96,"20140207","Routine - Unscheduled"
24024,,"20130906","Reinspection/Followup"
24024,91,"20130813","Routine - Unscheduled"
24025,92,"20150128","Routine - Unscheduled"
24025,,"20140528","Complaint"
24025,93,"20140207","Routine - Unscheduled"
24025,,"20130906","Reinspection/Followup"
24025,96,"20130813","Routine - Unscheduled"
24198,,"20141208","Non-inspection site visit"
24198,71,"20141208","Routine - Unscheduled"
24198,89,"20140414","Routine - Unscheduled"
24198,,"20140131","Reinspection/Followup"
24198,90,"20131106","Routine - Unscheduled"
24278,100,"20140624","Routine - Unscheduled"
24278,100,"20140121","Routine - Unscheduled"
24278,100,"20130424","Routine - Unscheduled"
24279,80,"20140528","Routine - Unscheduled"
24279,81,"20130917","Routine - Unscheduled"
24431,94,"20150828","Routine - Unscheduled"
24431,,"20150828","Foodborne Illness Investigation"
24431,100,"20150126","Routine - Unscheduled"
24431,87,"20140321","Routine - Unscheduled"
24431,96,"20130515","Routine - Unscheduled"
24437,,"20141003","Reinspection/Followup"
24437,73,"20140925","Routine - Unscheduled"
24437,,"20130524","Reinspection/Followup"
24437,94,"20130522","Routine - Unscheduled"
24457,84,"20140624","Routine - Unscheduled"
24457,84,"20130409","Routine - Unscheduled"
24534,,"20150331","New Construction"
24534,96,"20140211","Routine - Unscheduled"
24572,,"20140625","Reinspection/Followup"
24572,,"20140611","Reinspection/Followup"
24572,72,"20140610","Routine - Unscheduled"
24572,,"20131002","Complaint"
24572,,"20130802","Reinspection/Followup"
24572,,"20130624","Reinspection/Followup"
24572,70,"20130621","Routine - Unscheduled"
24930,92,"20150204","Routine - Unscheduled"
24930,94,"20140410","Routine - Unscheduled"
24930,,"20131127","Complaint"
24930,,"20131127","Reinspection/Followup"
24930,,"20131105","Reinspection/Followup"
24930,89,"20130930","Routine - Unscheduled"
24936,96,"20150109","Routine - Unscheduled"
24936,,"20140620","Reinspection/Followup"
24936,89,"20140611","Routine - Unscheduled"
24936,,"20131122","Reinspection/Followup"
24936,88,"20131115","Routine - Unscheduled"
24978,92,"20150330","Routine - Unscheduled"
24978,98,"20140616","Routine - Unscheduled"
24978,,"20140331","Reinspection/Followup"
24978,,"20131114","Reinspection/Followup"
24978,81,"20131105","Routine - Unscheduled"
25048,96,"20151118","Routine - Unscheduled"
25048,,"20140904","Complaint"
25048,90,"20140825","Routine - Unscheduled"
25048,90,"20131211","Routine - Unscheduled"
25048,90,"20130606","Routine - Unscheduled"
25151,100,"20150204","Routine - Unscheduled"
25151,98,"20140221","Routine - Unscheduled"
25151,98,"20130724","Routine - Unscheduled"
25153,100,"20150204","Routine - Unscheduled"
25153,100,"20140221","Routine - Unscheduled"
25153,96,"20130724","Routine - Unscheduled"
25160,100,"20150409","Routine - Unscheduled"
25160,98,"20140221","Routine - Unscheduled"
25160,96,"20130724","Routine - Unscheduled"
25161,100,"20150303","Routine - Unscheduled"
25161,93,"20140221","Routine - Unscheduled"
25161,96,"20130724","Routine - Unscheduled"
25162,,"20150220","Reinspection/Followup"
25162,,"20150220","Complaint"
25162,93,"20150204","Routine - Unscheduled"
25162,96,"20140221","Routine - Unscheduled"
25162,96,"20130724","Routine - Unscheduled"
25163,100,"20150325","Routine - Unscheduled"
25163,98,"20140221","Routine - Unscheduled"
25163,94,"20130724","Routine - Unscheduled"
25164,,"20150303","Reinspection/Followup"
25164,89,"20150204","Routine - Unscheduled"
25164,94,"20140724","Routine - Unscheduled"
25164,94,"20130724","Routine - Unscheduled"
25167,100,"20150306","Routine - Unscheduled"
25167,100,"20140502","Routine - Unscheduled"
25167,98,"20130906","Routine - Unscheduled"
25301,,"20150226","Complaint"
25301,77,"20150226","Routine - Unscheduled"
25301,,"20131106","Reinspection/Followup"
25301,90,"20131104","Routine - Unscheduled"
25374,94,"20140908","Routine - Unscheduled"
25375,98,"20150325","Routine - Unscheduled"
25375,94,"20140827","Routine - Unscheduled"
25375,92,"20130510","Routine - Unscheduled"
25404,96,"20150623","Routine - Unscheduled"
25404,100,"20140625","Routine - Unscheduled"
25404,100,"20130911","Routine - Unscheduled"
25572,54,"20150427","Routine - Unscheduled"
25572,,"20150427","Complaint"
25572,,"20140227","Reinspection/Followup"
25572,,"20140102","Reinspection/Followup"
25572,,"20140102","Complaint"
25572,77,"20131016","Routine - Unscheduled"
25651,100,"20140606","Routine - Unscheduled"
25651,98,"20131211","Routine - Unscheduled"
25651,98,"20130520","Routine - Unscheduled"
25777,89,"20150909","Routine - Unscheduled"
25777,,"20150428","Reinspection/Followup"
25777,86,"20150422","Routine - Unscheduled"
25777,100,"20140122","Routine - Unscheduled"
25777,,"20131106","Complaint"
25777,100,"20130729","Routine - Unscheduled"
26025,94,"20151218","Routine - Unscheduled"
26025,,"20150209","Complaint"
26025,90,"20140623","Routine - Unscheduled"
26025,96,"20130910","Routine - Unscheduled"
26146,100,"20151022","Routine - Unscheduled"
26146,100,"20141007","Routine - Unscheduled"
26146,98,"20140328","Routine - Unscheduled"
26146,96,"20130830","Routine - Unscheduled"
26149,94,"20150728","Routine - Unscheduled"
26149,100,"20140423","Routine - Unscheduled"
26149,91,"20130918","Routine - Unscheduled"
26149,,"20130906","New Construction"
26149,83,"20130528","Routine - Unscheduled"
26340,,"20150528","Reinspection/Followup"
26340,,"20150513","Non-inspection site visit"
26340,,"20150513","Complaint"
26340,70,"20150513","Routine - Unscheduled"
26340,,"20150505","Non-inspection site visit"
26340,,"20140305","Reinspection/Followup"
26340,,"20140305","Complaint"
26340,72,"20140227","Routine - Unscheduled"
26340,,"20140227","Complaint"
26340,77,"20130416","Routine - Unscheduled"
26341,94,"20140306","Routine - Unscheduled"
26341,,"20130904","Reinspection/Followup"
26341,94,"20130808","Routine - Unscheduled"
26343,,"20160314","Reinspection/Followup"
26343,96,"20160309","Routine - Unscheduled"
26343,82,"20151027","Routine - Unscheduled"
26343,82,"20140804","Routine - Unscheduled"
26343,,"20140305","Complaint"
26343,,"20130419","Reinspection/Followup"
26343,75,"20130410","Routine - Unscheduled"
26348,80,"20140305","Routine - Unscheduled"
26348,80,"20130930","Routine - Unscheduled"
26379,85,"20140529","Routine - Unscheduled"
26379,88,"20131010","Routine - Unscheduled"
26752,100,"20150701","Routine - Unscheduled"
26752,96,"20140501","Routine - Unscheduled"
26752,98,"20130918","Routine - Unscheduled"
26830,96,"20150113","Routine - Unscheduled"
26830,85,"20131017","Routine - Unscheduled"
27053,,"20160303","Complaint"
27053,88,"20160303","Routine - Unscheduled"
27053,98,"20141106","Routine - Unscheduled"
27053,,"20140521","Complaint Reinspection/Followup"
27053,,"20140521","Reinspection/Followup"
27053,,"20140520","Complaint"
27053,92,"20140303","Routine - Unscheduled"
27053,,"20130725","Reinspection/Followup"
27053,87,"20130708","Routine - Unscheduled"
27055,,"20160330","Reinspection/Followup"
27055,83,"20160224","Routine - Unscheduled"
27055,100,"20141002","Routine - Unscheduled"
27055,,"20140407","Reinspection/Followup"
27055,96,"20140402","Routine - Unscheduled"
27055,96,"20130924","Routine - Unscheduled"
27056,94,"20150701","Routine - Unscheduled"
27056,90,"20140428","Routine - Unscheduled"
27056,81,"20130930","Routine - Unscheduled"
27167,,"20151002","Reinspection/Followup"
27167,,"20151001","Reinspection/Followup"
27167,,"20150928","Complaint"
27167,71,"20150928","Routine - Unscheduled"
27167,,"20140421","Reinspection/Followup"
27167,,"20140414","Reinspection/Followup"
27167,72,"20140401","Routine - Unscheduled"
27167,,"20131008","Reinspection/Followup"
27167,84,"20131001","Routine - Unscheduled"
27167,,"20130410","Reinspection/Followup"
27306,,"20160129","Non-inspection site visit"
27306,100,"20151019","Routine - Unscheduled"
27306,98,"20140729","Routine - Unscheduled"
27306,96,"20140127","Routine - Unscheduled"
27306,98,"20130606","Routine - Unscheduled"
27350,92,"20150727","Routine - Unscheduled"
27350,,"20150727","Complaint"
27350,,"20140131","Routine - Unscheduled"
27350,,"20130801","Routine - Unscheduled"
27377,,"20140522","Reinspection/Followup"
27377,,"20140502","Reinspection/Followup"
27377,91,"20140423","Routine - Unscheduled"
27377,,"20130918","Reinspection/Followup"
27377,90,"20130829","Routine - Unscheduled"
27472,76,"20140908","Routine - Unscheduled"
27472,,"20130521","Routine - Unscheduled"
27525,88,"20141023","Routine - Unscheduled"
27525,88,"20131022","Routine - Unscheduled"
27555,96,"20151118","Routine - Unscheduled"
27555,,"20151118","New Construction"
27555,94,"20140625","Routine - Unscheduled"
27555,,"20131002","Reinspection/Followup"
27555,84,"20130925","Routine - Unscheduled"
27557,,"20150515","Complaint Reinspection/Followup"
27557,,"20150501","Complaint"
27557,88,"20140331","Routine - Unscheduled"
27557,,"20131025","Complaint"
27557,,"20131015","Reinspection/Followup"
27557,,"20131008","Reinspection/Followup"
27557,87,"20131001","Routine - Unscheduled"
27557,,"20130409","Reinspection/Followup"
27680,,"20160308","Reinspection/Followup"
27680,72,"20160307","Routine - Unscheduled"
27680,,"20150113","Reinspection/Followup"
27680,80,"20150106","Routine - Unscheduled"
27680,,"20140407","Reinspection/Followup"
27680,79,"20140401","Routine - Unscheduled"
27680,,"20130723","Reinspection/Followup"
27680,73,"20130716","Routine - Unscheduled"
27737,92,"20160202","Routine - Unscheduled"
27737,90,"20150727","Routine - Unscheduled"
27737,,"20140429","Reinspection/Followup"
27737,85,"20140428","Routine - Unscheduled"
27737,94,"20130605","Routine - Unscheduled"
27790,96,"20140428","Routine - Unscheduled"
27790,,"20140320","Complaint"
27790,,"20140320","Reinspection/Followup"
27790,94,"20131112","Routine - Unscheduled"
27790,,"20130508","Reinspection/Followup"
27790,96,"20130426","Routine - Unscheduled"
27791,,"20150428","Reinspection/Followup"
27791,,"20150414","Reinspection/Followup"
27791,,"20150414","Routine - Scheduled"
27791,,"20150414","Complaint"
27791,,"20131030","Reinspection/Followup"
27791,94,"20131030","Routine - Unscheduled"
27793,81,"20160323","Routine - Unscheduled"
27793,,"20140502","Reinspection/Followup"
27793,80,"20140418","Routine - Unscheduled"
27793,,"20130826","Reinspection/Followup"
27793,71,"20130725","Routine - Unscheduled"
27799,,"20160314","Reinspection/Followup"
27799,,"20160310","Reinspection/Followup"
27799,,"20160229","Complaint"
27799,80,"20160229","Routine - Unscheduled"
27799,91,"20141021","Routine - Unscheduled"
27799,,"20141021","Complaint"
27799,,"20140603","Reinspection/Followup"
27799,,"20140522","Reinspection/Followup"
27799,89,"20140428","Routine - Unscheduled"
27799,92,"20130918","Routine - Unscheduled"
27801,,"20150730","Non-inspection site visit"
27801,91,"20131108","Routine - Unscheduled"
27821,,"20151117","New Construction"
27821,,"20151014","New Construction"
27821,93,"20150421","Routine - Unscheduled"
27821,,"20140221","Reinspection/Followup"
27821,92,"20140207","Routine - Unscheduled"
27851,94,"20151211","Routine - Unscheduled"
27851,86,"20140918","Routine - Unscheduled"
27851,96,"20140206","Routine - Unscheduled"
27851,98,"20130726","Routine - Unscheduled"
27852,96,"20151022","Routine - Unscheduled"
27852,100,"20140529","Routine - Unscheduled"
27852,100,"20131107","Routine - Unscheduled"
27854,96,"20160225","Routine - Unscheduled"
27854,89,"20140416","Routine - Unscheduled"
27854,,"20140416","Complaint"
27854,,"20130801","Reinspection/Followup"
27854,87,"20130724","Routine - Unscheduled"
27874,98,"20160108","Routine - Unscheduled"
27874,,"20151021","Non-inspection site visit"
27874,100,"20150319","Routine - Unscheduled"
27874,,"20140801","Non-inspection site visit"
27874,100,"20140131","Routine - Unscheduled"
27947,96,"20150424","Routine - Unscheduled"
27947,100,"20140605","Routine - Unscheduled"
27947,100,"20131125","Routine - Unscheduled"
27949,,"20160321","Reinspection/Followup"
27949,80,"20160222","Routine - Unscheduled"
27949,,"20150313","Reinspection/Followup"
27949,86,"20150107","Routine - Unscheduled"
27949,,"20140724","Reinspection/Followup"
27949,83,"20140618","Routine - Unscheduled"
27949,90,"20140206","Routine - Unscheduled"
27949,,"20130708","Reinspection/Followup"
27949,75,"20130513","Routine - Unscheduled"
27964,98,"20140418","Routine - Unscheduled"
27964,96,"20131028","Routine - Unscheduled"
27964,,"20130919","Complaint"
27964,,"20130507","Reinspection/Followup"
27964,94,"20130429","Routine - Unscheduled"
27986,96,"20140418","Routine - Unscheduled"
27986,96,"20130925","Routine - Unscheduled"
28035,,"20140509","Reinspection/Followup"
28035,,"20140425","Non-inspection site visit"
28035,70,"20140418","Routine - Unscheduled"
28035,70,"20130716","Routine - Unscheduled"
28044,96,"20141106","Routine - Unscheduled"
28044,100,"20140213","Routine - Unscheduled"
28044,89,"20130607","Routine - Unscheduled"
28169,94,"20140418","Routine - Unscheduled"
28169,90,"20130613","Routine - Unscheduled"
28193,92,"20150414","Routine - Unscheduled"
28193,,"20131104","Complaint"
28206,,"20150714","Reinspection/Followup"
28206,80,"20150701","Routine - Unscheduled"
28206,92,"20140102","Routine - Unscheduled"
28206,,"20131015","Routine - Unscheduled"
28209,92,"20151224","Routine - Unscheduled"
28209,90,"20150501","Routine - Unscheduled"
28209,100,"20140331","Routine - Unscheduled"
28209,,"20140129","Complaint"
28209,100,"20131001","Routine - Unscheduled"
28318,,"20160304","Reinspection/Followup"
28318,87,"20160212","Routine - Unscheduled"
28318,,"20140902","Reinspection/Followup"
28318,78,"20140829","Routine - Unscheduled"
28318,,"20140829","Reinspection/Followup"
28318,90,"20140205","Routine - Unscheduled"
28318,,"20130620","Non-inspection site visit"
28318,79,"20130613","Routine - Unscheduled"
28468,,"20160217","Reinspection/Followup"
28468,79,"20160203","Routine - Unscheduled"
28468,,"20150220","Reinspection/Followup"
28468,91,"20150211","Routine - Unscheduled"
28468,96,"20140206","Routine - Unscheduled"
