LGHC Indicator Name,Geography,Year,Age Group,Strata,Strata Name,Numerator,Rate,LGHC Indicator ID,LGHC Target Rate
Asthma ED Visit Rates,Orange,2012,All Ages,Sex,Male,4744,32.2,7,28
Asthma ED Visit Rates,Placer,2012,All Ages,Sex,Male,477,27.8,7,28
Asthma ED Visit Rates,Plumas,2012,All Ages,Sex,Male,30,40.2,7,28
Asthma ED Visit Rates,Riverside,2012,All Ages,Sex,Male,4767,41.5,7,28
Asthma ED Visit Rates,Sacramento,2012,All Ages,Sex,Male,4372,61.5,7,28
Asthma ED Visit Rates,San Benito,2012,All Ages,Sex,Male,108,38.6,7,28
Asthma ED Visit Rates,San Bernardino,2012,All Ages,Sex,Male,6459,60.1,7,28
Asthma ED Visit Rates,San Diego,2012,All Ages,Sex,Male,5741,37.7,7,28
Asthma ED Visit Rates,San Francisco,2012,All Ages,Sex,Male,1573,44.4,7,28
Asthma ED Visit Rates,San Joaquin,2012,All Ages,Sex,Male,2090,58,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,All Ages,Sex,Male,366,30.9,7,28
Asthma ED Visit Rates,San Mateo,2012,All Ages,Sex,Male,1363,38.6,7,28
Asthma ED Visit Rates,Santa Barbara,2012,All Ages,Sex,Male,718,34.9,7,28
Asthma ED Visit Rates,Santa Clara,2012,All Ages,Sex,Male,2617,29.1,7,28
Asthma ED Visit Rates,Santa Cruz,2012,All Ages,Sex,Male,434,35.2,7,28
Asthma ED Visit Rates,Shasta,2012,All Ages,Sex,Male,424,52.3,7,28
Asthma ED Visit Rates,Siskiyou,2012,All Ages,Sex,Male,70,36.1,7,28
Asthma ED Visit Rates,Solano,2012,All Ages,Sex,Male,1514,74.9,7,28
Asthma ED Visit Rates,Sonoma,2012,All Ages,Sex,Male,859,37.7,7,28
Asthma ED Visit Rates,Stanislaus,2012,All Ages,Sex,Male,1406,52.8,7,28
Asthma ED Visit Rates,Sutter,2012,All Ages,Sex,Male,112,23.7,7,28
Asthma ED Visit Rates,Tehama,2012,All Ages,Sex,Male,136,45.4,7,28
Asthma ED Visit Rates,Trinity,2012,All Ages,Sex,Male,27,53.1,7,28
Asthma ED Visit Rates,Tulare,2012,All Ages,Sex,Male,1202,48.2,7,28
Asthma ED Visit Rates,Tuolumne,2012,All Ages,Sex,Male,116,48.6,7,28
Asthma ED Visit Rates,Ventura,2012,All Ages,Sex,Male,1331,32.6,7,28
Asthma ED Visit Rates,Yolo,2012,All Ages,Sex,Male,398,42,7,28
Asthma ED Visit Rates,Yuba,2012,All Ages,Sex,Male,112,29.6,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Total Population,Under 18,2952,84.6,7,28
Asthma ED Visit Rates,Amador,2012,Under 18,Total Population,Under 18,50,88,7,28
Asthma ED Visit Rates,Butte,2012,Under 18,Total Population,Under 18,252,54.8,7,28
Asthma ED Visit Rates,Calaveras,2012,Under 18,Total Population,Under 18,36,46.5,7,28
Asthma ED Visit Rates,California,2012,Under 18,Total Population,Under 18,72682,79.4,7,28
Asthma ED Visit Rates,Colusa,2012,Under 18,Total Population,Under 18,29,47.5,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Total Population,Under 18,2623,104.1,7,28
Asthma ED Visit Rates,Del Norte,2012,Under 18,Total Population,Under 18,48,81.4,7,28
Asthma ED Visit Rates,El Dorado,2012,Under 18,Total Population,Under 18,168,44.2,7,28
Asthma ED Visit Rates,Fresno,2012,Under 18,Total Population,Under 18,3758,134.1,7,28
Asthma ED Visit Rates,Glenn,2012,Under 18,Total Population,Under 18,32,41.5,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Total Population,Under 18,221,82.8,7,28
Asthma ED Visit Rates,Imperial,2012,Under 18,Total Population,Under 18,762,152.5,7,28
Asthma ED Visit Rates,Inyo,2012,Under 18,Total Population,Under 18,32,86.7,7,28
Asthma ED Visit Rates,Kern,2012,Under 18,Total Population,Under 18,2462,96.5,7,28
Asthma ED Visit Rates,Kings,2012,Under 18,Total Population,Under 18,587,140.1,7,28
Asthma ED Visit Rates,Lake,2012,Under 18,Total Population,Under 18,109,83.8,7,28
Asthma ED Visit Rates,Lassen,2012,Under 18,Total Population,Under 18,30,53.6,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Total Population,Under 18,20781,89.5,7,28
Asthma ED Visit Rates,Madera,2012,Under 18,Total Population,Under 18,662,155.5,7,28
Asthma ED Visit Rates,Marin,2012,Under 18,Total Population,Under 18,196,37.8,7,28
Asthma ED Visit Rates,Mariposa,2012,Under 18,Total Population,Under 18,21,73.2,7,28
Asthma ED Visit Rates,Mendocino,2012,Under 18,Total Population,Under 18,141,73.8,7,28
Asthma ED Visit Rates,Merced,2012,Under 18,Total Population,Under 18,979,122.7,7,28
Asthma ED Visit Rates,Modoc,2012,Under 18,Total Population,Under 18,13,68.6,7,28
Asthma ED Visit Rates,Mono,2012,Under 18,Total Population,Under 18,8,,7,28
Asthma ED Visit Rates,Monterey,2012,Under 18,Total Population,Under 18,894,78.3,7,28
Asthma ED Visit Rates,Napa,2012,Under 18,Total Population,Under 18,158,51.6,7,28
Asthma ED Visit Rates,Nevada,2012,Under 18,Total Population,Under 18,96,55.5,7,28
Asthma ED Visit Rates,Orange,2012,Under 18,Total Population,Under 18,4098,57.4,7,28
Asthma ED Visit Rates,Placer,2012,Under 18,Total Population,Under 18,306,37,7,28
Asthma ED Visit Rates,Plumas,2012,Under 18,Total Population,Under 18,27,82.5,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Total Population,Under 18,4028,66.9,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Total Population,Under 18,2875,79.6,7,28
Asthma ED Visit Rates,San Benito,2012,Under 18,Total Population,Under 18,109,70,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Total Population,Under 18,5563,97,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Total Population,Under 18,5160,70.8,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Total Population,Under 18,830,68.6,7,28
Asthma ED Visit Rates,San Joaquin,2012,Under 18,Total Population,Under 18,1550,78.6,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,Under 18,Total Population,Under 18,276,55.3,7,28
Asthma ED Visit Rates,San Mateo,2012,Under 18,Total Population,Under 18,824,49.8,7,28
Asthma ED Visit Rates,Santa Barbara,2012,Under 18,Total Population,Under 18,694,70.9,7,28
Asthma ED Visit Rates,Santa Clara,2012,Under 18,Total Population,Under 18,1898,42.9,7,28
Asthma ED Visit Rates,Santa Cruz,2012,Under 18,Total Population,Under 18,424,76,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Total Population,Under 18,267,68.8,7,28
Asthma ED Visit Rates,Siskiyou,2012,Under 18,Total Population,Under 18,42,47,7,28
Asthma ED Visit Rates,Solano,2012,Under 18,Total Population,Under 18,1063,109.3,7,28
Asthma ED Visit Rates,Sonoma,2012,Under 18,Total Population,Under 18,600,57.6,7,28
Asthma ED Visit Rates,Stanislaus,2012,Under 18,Total Population,Under 18,1086,75.4,7,28
Asthma ED Visit Rates,Sutter,2012,Under 18,Total Population,Under 18,81,31.7,7,28
Asthma ED Visit Rates,Tehama,2012,Under 18,Total Population,Under 18,105,68,7,28
Asthma ED Visit Rates,Trinity,2012,Under 18,Total Population,Under 18,8,,7,28
Asthma ED Visit Rates,Tulare,2012,Under 18,Total Population,Under 18,1064,73.4,7,28
Asthma ED Visit Rates,Tuolumne,2012,Under 18,Total Population,Under 18,75,82,7,28
Asthma ED Visit Rates,Ventura,2012,Under 18,Total Population,Under 18,1210,59.4,7,28
Asthma ED Visit Rates,Yolo,2012,Under 18,Total Population,Under 18,251,56.5,7,28
Asthma ED Visit Rates,Yuba,2012,Under 18,Total Population,Under 18,64,30.6,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Race-Ethnicity,African-American,950,237.7,7,28
Asthma ED Visit Rates,Butte,2012,Under 18,Race-Ethnicity,African-American,22,330.2,7,28
Asthma ED Visit Rates,California,2012,Under 18,Race-Ethnicity,African-American,13222,267.7,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Race-Ethnicity,African-American,729,320.9,7,28
Asthma ED Visit Rates,El Dorado,2012,Under 18,Race-Ethnicity,African-American,13,530.6,7,28
Asthma ED Visit Rates,Fresno,2012,Under 18,Race-Ethnicity,African-American,390,288.9,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Race-Ethnicity,African-American,11,,7,28
Asthma ED Visit Rates,Imperial,2012,Under 18,Race-Ethnicity,African-American,16,308.2,7,28
Asthma ED Visit Rates,Kern,2012,Under 18,Race-Ethnicity,African-American,481,375.4,7,28
Asthma ED Visit Rates,Kings,2012,Under 18,Race-Ethnicity,African-American,61,361.4,7,28
Asthma ED Visit Rates,Lake,2012,Under 18,Race-Ethnicity,African-American,9,,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Race-Ethnicity,African-American,4705,275.7,7,28
Asthma ED Visit Rates,Madera,2012,Under 18,Race-Ethnicity,African-American,36,541.3,7,28
Asthma ED Visit Rates,Marin,2012,Under 18,Race-Ethnicity,African-American,24,237.3,7,28
Asthma ED Visit Rates,Mendocino,2012,Under 18,Race-Ethnicity,African-American,5,,7,28
Asthma ED Visit Rates,Merced,2012,Under 18,Race-Ethnicity,African-American,108,524.3,7,28
Asthma ED Visit Rates,Monterey,2012,Under 18,Race-Ethnicity,African-American,33,226.3,7,28
Asthma ED Visit Rates,Napa,2012,Under 18,Race-Ethnicity,African-American,8,,7,28
Asthma ED Visit Rates,Orange,2012,Under 18,Race-Ethnicity,African-American,198,201.8,7,28
Asthma ED Visit Rates,Placer,2012,Under 18,Race-Ethnicity,African-American,15,172,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Race-Ethnicity,African-American,823,239.7,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Race-Ethnicity,African-American,930,245.6,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Race-Ethnicity,African-American,1473,309.9,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Race-Ethnicity,African-American,701,204.8,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Race-Ethnicity,African-American,161,224,7,28
Asthma ED Visit Rates,San Joaquin,2012,Under 18,Race-Ethnicity,African-American,373,265.3,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,Under 18,Race-Ethnicity,African-American,11,,7,28
Asthma ED Visit Rates,San Mateo,2012,Under 18,Race-Ethnicity,African-American,43,127.2,7,28
Asthma ED Visit Rates,Santa Barbara,2012,Under 18,Race-Ethnicity,African-American,30,258.7,7,28
Asthma ED Visit Rates,Santa Clara,2012,Under 18,Race-Ethnicity,African-American,125,135.5,7,28
Asthma ED Visit Rates,Santa Cruz,2012,Under 18,Race-Ethnicity,African-American,6,,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Race-Ethnicity,African-American,14,321.2,7,28
Asthma ED Visit Rates,Solano,2012,Under 18,Race-Ethnicity,African-American,402,327.1,7,28
Asthma ED Visit Rates,Sonoma,2012,Under 18,Race-Ethnicity,African-American,45,288.8,7,28
Asthma ED Visit Rates,Stanislaus,2012,Under 18,Race-Ethnicity,African-American,125,394.5,7,28
Asthma ED Visit Rates,Tulare,2012,Under 18,Race-Ethnicity,African-American,30,220.8,7,28
Asthma ED Visit Rates,Ventura,2012,Under 18,Race-Ethnicity,African-American,51,209.7,7,28
Asthma ED Visit Rates,Yolo,2012,Under 18,Race-Ethnicity,African-American,33,292,7,28
Asthma ED Visit Rates,Yuba,2012,Under 18,Race-Ethnicity,African-American,7,,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,California,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,134,37.5,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,13,64,7,28
Asthma ED Visit Rates,Inyo,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,9,,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,16,45.8,7,28
Asthma ED Visit Rates,Mendocino,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,11,,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,8,,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,6,,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Race-Ethnicity,American Indian/Alaskan Native,9,,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,288,31.9,7,28
Asthma ED Visit Rates,Butte,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,7,,7,28
Asthma ED Visit Rates,California,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,3063,31,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,136,41.1,7,28
Asthma ED Visit Rates,Fresno,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,102,40.2,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Kern,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,23,31.2,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,691,31.2,7,28
Asthma ED Visit Rates,Madera,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Marin,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,12,45.9,7,28
Asthma ED Visit Rates,Merced,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,14,33.7,7,28
Asthma ED Visit Rates,Monterey,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Napa,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Orange,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,267,24,7,28
Asthma ED Visit Rates,Placer,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,16,25.9,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,73,26.1,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,186,34.4,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,69,26.3,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,277,40.7,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,140,39.3,7,28
Asthma ED Visit Rates,San Joaquin,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,102,40,7,28
Asthma ED Visit Rates,San Mateo,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,132,34,7,28
Asthma ED Visit Rates,Santa Barbara,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,10,,7,28
Asthma ED Visit Rates,Santa Clara,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,279,19.7,7,28
Asthma ED Visit Rates,Santa Cruz,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Solano,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,87,74.9,7,28
Asthma ED Visit Rates,Sonoma,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,13,39.3,7,28
Asthma ED Visit Rates,Stanislaus,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,26,43.7,7,28
Asthma ED Visit Rates,Tehama,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Tulare,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,8,,7,28
Asthma ED Visit Rates,Ventura,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,33,28.8,7,28
Asthma ED Visit Rates,Yolo,2012,Under 18,Race-Ethnicity,Asian/Pacific Islander,9,,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Race-Ethnicity,Hispanic,906,79.2,7,28
Asthma ED Visit Rates,Butte,2012,Under 18,Race-Ethnicity,Hispanic,36,32.1,7,28
Asthma ED Visit Rates,California,2012,Under 18,Race-Ethnicity,Hispanic,37029,78,7,28
Asthma ED Visit Rates,Colusa,2012,Under 18,Race-Ethnicity,Hispanic,18,41,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Race-Ethnicity,Hispanic,974,109.9,7,28
Asthma ED Visit Rates,Del Norte,2012,Under 18,Race-Ethnicity,Hispanic,10,,7,28
Asthma ED Visit Rates,El Dorado,2012,Under 18,Race-Ethnicity,Hispanic,33,41.8,7,28
Asthma ED Visit Rates,Fresno,2012,Under 18,Race-Ethnicity,Hispanic,2469,139.1,7,28
Asthma ED Visit Rates,Glenn,2012,Under 18,Race-Ethnicity,Hispanic,14,34.1,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Race-Ethnicity,Hispanic,24,50.8,7,28
Asthma ED Visit Rates,Imperial,2012,Under 18,Race-Ethnicity,Hispanic,583,131.7,7,28
Asthma ED Visit Rates,Kern,2012,Under 18,Race-Ethnicity,Hispanic,1295,81.5,7,28
Asthma ED Visit Rates,Kings,2012,Under 18,Race-Ethnicity,Hispanic,337,128.6,7,28
Asthma ED Visit Rates,Lake,2012,Under 18,Race-Ethnicity,Hispanic,18,43.9,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Race-Ethnicity,Hispanic,12380,85,7,28
Asthma ED Visit Rates,Madera,2012,Under 18,Race-Ethnicity,Hispanic,485,155.1,7,28
Asthma ED Visit Rates,Marin,2012,Under 18,Race-Ethnicity,Hispanic,65,50.5,7,28
Asthma ED Visit Rates,Mendocino,2012,Under 18,Race-Ethnicity,Hispanic,44,57.8,7,28
Asthma ED Visit Rates,Merced,2012,Under 18,Race-Ethnicity,Hispanic,617,115.5,7,28
Asthma ED Visit Rates,Monterey,2012,Under 18,Race-Ethnicity,Hispanic,715,82.9,7,28
Asthma ED Visit Rates,Napa,2012,Under 18,Race-Ethnicity,Hispanic,81,52.1,7,28
Asthma ED Visit Rates,Nevada,2012,Under 18,Race-Ethnicity,Hispanic,14,46.2,7,28
Asthma ED Visit Rates,Orange,2012,Under 18,Race-Ethnicity,Hispanic,2191,64,7,28
Asthma ED Visit Rates,Placer,2012,Under 18,Race-Ethnicity,Hispanic,47,26.1,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Race-Ethnicity,Hispanic,2026,56.5,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Race-Ethnicity,Hispanic,734,65.9,7,28
Asthma ED Visit Rates,San Benito,2012,Under 18,Race-Ethnicity,Hispanic,74,64.4,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Race-Ethnicity,Hispanic,2535,72.1,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Race-Ethnicity,Hispanic,2534,75.7,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Race-Ethnicity,Hispanic,202,74.2,7,28
Asthma ED Visit Rates,San Joaquin,2012,Under 18,Race-Ethnicity,Hispanic,628,62.1,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,Under 18,Race-Ethnicity,Hispanic,101,54.6,7,28
Asthma ED Visit Rates,San Mateo,2012,Under 18,Race-Ethnicity,Hispanic,361,63.2,7,28
Asthma ED Visit Rates,Santa Barbara,2012,Under 18,Race-Ethnicity,Hispanic,480,76,7,28
Asthma ED Visit Rates,Santa Clara,2012,Under 18,Race-Ethnicity,Hispanic,1012,61.7,7,28
Asthma ED Visit Rates,Santa Cruz,2012,Under 18,Race-Ethnicity,Hispanic,277,93.3,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Race-Ethnicity,Hispanic,13,20.4,7,28
Asthma ED Visit Rates,Solano,2012,Under 18,Race-Ethnicity,Hispanic,268,77.8,7,28
Asthma ED Visit Rates,Sonoma,2012,Under 18,Race-Ethnicity,Hispanic,258,57.9,7,28
Asthma ED Visit Rates,Stanislaus,2012,Under 18,Race-Ethnicity,Hispanic,547,67.3,7,28
Asthma ED Visit Rates,Sutter,2012,Under 18,Race-Ethnicity,Hispanic,34,32.9,7,28
Asthma ED Visit Rates,Tehama,2012,Under 18,Race-Ethnicity,Hispanic,31,56.5,7,28
Asthma ED Visit Rates,Tulare,2012,Under 18,Race-Ethnicity,Hispanic,659,61.5,7,28
Asthma ED Visit Rates,Tuolumne,2012,Under 18,Race-Ethnicity,Hispanic,10,,7,28
Asthma ED Visit Rates,Ventura,2012,Under 18,Race-Ethnicity,Hispanic,723,63.5,7,28
Asthma ED Visit Rates,Yolo,2012,Under 18,Race-Ethnicity,Hispanic,106,52.7,7,28
Asthma ED Visit Rates,Yuba,2012,Under 18,Race-Ethnicity,Hispanic,24,31.3,7,28
Asthma ED Visit Rates,Alameda,2012,Under 18,Race-Ethnicity,White,417,53.8,7,28
Asthma ED Visit Rates,Amador,2012,Under 18,Race-Ethnicity,White,44,111,7,28
Asthma ED Visit Rates,Butte,2012,Under 18,Race-Ethnicity,White,179,66.4,7,28
Asthma ED Visit Rates,Calaveras,2012,Under 18,Race-Ethnicity,White,30,52.1,7,28
Asthma ED Visit Rates,California,2012,Under 18,Race-Ethnicity,White,15016,60.9,7,28
Asthma ED Visit Rates,Colusa,2012,Under 18,Race-Ethnicity,White,6,,7,28
Asthma ED Visit Rates,Contra Costa,2012,Under 18,Race-Ethnicity,White,515,58.5,7,28
Asthma ED Visit Rates,Del Norte,2012,Under 18,Race-Ethnicity,White,33,105.4,7,28
Asthma ED Visit Rates,El Dorado,2012,Under 18,Race-Ethnicity,White,117,44.3,7,28
Asthma ED Visit Rates,Fresno,2012,Under 18,Race-Ethnicity,White,741,137.4,7,28
Asthma ED Visit Rates,Glenn,2012,Under 18,Race-Ethnicity,White,17,55.7,7,28
Asthma ED Visit Rates,Humboldt,2012,Under 18,Race-Ethnicity,White,155,94.1,7,28
Asthma ED Visit Rates,Imperial,2012,Under 18,Race-Ethnicity,White,144,368.3,7,28
Asthma ED Visit Rates,Inyo,2012,Under 18,Race-Ethnicity,White,13,82.6,7,28
Asthma ED Visit Rates,Kern,2012,Under 18,Race-Ethnicity,White,569,83.8,7,28
Asthma ED Visit Rates,Kings,2012,Under 18,Race-Ethnicity,White,179,168.8,7,28
Asthma ED Visit Rates,Lake,2012,Under 18,Race-Ethnicity,White,80,108.7,7,28
Asthma ED Visit Rates,Lassen,2012,Under 18,Race-Ethnicity,White,25,61.6,7,28
Asthma ED Visit Rates,Los Angeles,2012,Under 18,Race-Ethnicity,White,2129,54,7,28
Asthma ED Visit Rates,Madera,2012,Under 18,Race-Ethnicity,White,134,153.3,7,28
Asthma ED Visit Rates,Marin,2012,Under 18,Race-Ethnicity,White,84,26.7,7,28
Asthma ED Visit Rates,Mariposa,2012,Under 18,Race-Ethnicity,White,17,80.4,7,28
Asthma ED Visit Rates,Mendocino,2012,Under 18,Race-Ethnicity,White,77,85.1,7,28
Asthma ED Visit Rates,Merced,2012,Under 18,Race-Ethnicity,White,232,128.8,7,28
Asthma ED Visit Rates,Modoc,2012,Under 18,Race-Ethnicity,White,12,88.3,7,28
Asthma ED Visit Rates,Monterey,2012,Under 18,Race-Ethnicity,White,101,55,7,28
Asthma ED Visit Rates,Napa,2012,Under 18,Race-Ethnicity,White,59,52.4,7,28
Asthma ED Visit Rates,Nevada,2012,Under 18,Race-Ethnicity,White,76,57.8,7,28
Asthma ED Visit Rates,Orange,2012,Under 18,Race-Ethnicity,White,1203,55.4,7,28
Asthma ED Visit Rates,Placer,2012,Under 18,Race-Ethnicity,White,211,40.6,7,28
Asthma ED Visit Rates,Plumas,2012,Under 18,Race-Ethnicity,White,23,96,7,28
Asthma ED Visit Rates,Riverside,2012,Under 18,Race-Ethnicity,White,918,59,7,28
Asthma ED Visit Rates,Sacramento,2012,Under 18,Race-Ethnicity,White,720,56.6,7,28
Asthma ED Visit Rates,San Benito,2012,Under 18,Race-Ethnicity,White,25,75.9,7,28
Asthma ED Visit Rates,San Bernardino,2012,Under 18,Race-Ethnicity,White,1164,92,7,28
Asthma ED Visit Rates,San Diego,2012,Under 18,Race-Ethnicity,White,1104,45.4,7,28
Asthma ED Visit Rates,San Francisco,2012,Under 18,Race-Ethnicity,White,219,57.4,7,28
Asthma ED Visit Rates,San Joaquin,2012,Under 18,Race-Ethnicity,White,351,77.3,7,28
Asthma ED Visit Rates,San Luis Obispo,2012,Under 18,Race-Ethnicity,White,150,54.6,7,28
Asthma ED Visit Rates,San Mateo,2012,Under 18,Race-Ethnicity,White,182,34.1,7,28
Asthma ED Visit Rates,Santa Barbara,2012,Under 18,Race-Ethnicity,White,163,60.4,7,28
Asthma ED Visit Rates,Santa Clara,2012,Under 18,Race-Ethnicity,White,345,33.8,7,28
Asthma ED Visit Rates,Santa Cruz,2012,Under 18,Race-Ethnicity,White,130,59.4,7,28
Asthma ED Visit Rates,Shasta,2012,Under 18,Race-Ethnicity,White,221,81,7,28
Asthma ED Visit Rates,Siskiyou,2012,Under 18,Race-Ethnicity,White,29,50.1,7,28
Asthma ED Visit Rates,Solano,2012,Under 18,Race-Ethnicity,White,241,85.4,7,28
